danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
0.544,0.881,1,-4.58,0,0.0352,0.0886,0.0,0.12,0.538,96.992,audio_features,117hLwXklV2pm811QYpWMB,spotify:track:117hLwXklV2pm811QYpWMB,https://api.spotify.com/v1/tracks/117hLwXklV2pm811QYpWMB,https://api.spotify.com/v1/audio-analysis/117hLwXklV2pm811QYpWMB,229827,4,5
0.445,0.782,4,-6.35,1,0.0372,0.0765,0.0,0.0979,0.249,152.065,audio_features,60Y5OIqmPxWVSjXCSjL1pw,spotify:track:60Y5OIqmPxWVSjXCSjL1pw,https://api.spotify.com/v1/tracks/60Y5OIqmPxWVSjXCSjL1pw,https://api.spotify.com/v1/audio-analysis/60Y5OIqmPxWVSjXCSjL1pw,258147,4,2
0.506,0.57,7,-7.348,1,0.0279,0.189,0.0,0.134,0.477,158.083,audio_features,4GW2sxnuR5xYjlq252qtfG,spotify:track:4GW2sxnuR5xYjlq252qtfG,https://api.spotify.com/v1/tracks/4GW2sxnuR5xYjlq252qtfG,https://api.spotify.com/v1/audio-analysis/4GW2sxnuR5xYjlq252qtfG,231493,4,2
0.643,0.627,2,-8.357,1,0.0231,0.0267,8.12e-06,0.22,0.691,103.793,audio_features,2A6y6Rh5KWAMMIYS5Ar4yD,spotify:track:2A6y6Rh5KWAMMIYS5Ar4yD,https://api.spotify.com/v1/tracks/2A6y6Rh5KWAMMIYS5Ar4yD,https://api.spotify.com/v1/audio-analysis/2A6y6Rh5KWAMMIYS5Ar4yD,288240,4,0
0.514,0.861,7,-4.933,1,0.062,0.223,0.0,0.226,0.657,166.935,audio_features,4twEyA6ivTMkCChphUztxX,spotify:track:4twEyA6ivTMkCChphUztxX,https://api.spotify.com/v1/tracks/4twEyA6ivTMkCChphUztxX,https://api.spotify.com/v1/audio-analysis/4twEyA6ivTMkCChphUztxX,207720,4,2
0.687,0.441,11,-9.763,1,0.0339,0.668,6.13e-06,0.0989,0.403,119.956,audio_features,0mcN5kDWAjR1TOtYvvJe7F,spotify:track:0mcN5kDWAjR1TOtYvvJe7F,https://api.spotify.com/v1/tracks/0mcN5kDWAjR1TOtYvvJe7F,https://api.spotify.com/v1/audio-analysis/0mcN5kDWAjR1TOtYvvJe7F,287587,4,1
0.599,0.888,2,-5.033,1,0.08,0.144,0.0,0.0916,0.612,81.973,audio_features,3jCWqVml7s0qhmzJZ1Df95,spotify:track:3jCWqVml7s0qhmzJZ1Df95,https://api.spotify.com/v1/tracks/3jCWqVml7s0qhmzJZ1Df95,https://api.spotify.com/v1/audio-analysis/3jCWqVml7s0qhmzJZ1Df95,228747,4,0
0.288,0.312,5,-11.31,1,0.0332,0.777,2.28e-06,0.0865,0.204,113.983,audio_features,3PoR4LhD7Y74bPpk8lZ6f7,spotify:track:3PoR4LhD7Y74bPpk8lZ6f7,https://api.spotify.com/v1/tracks/3PoR4LhD7Y74bPpk8lZ6f7,https://api.spotify.com/v1/audio-analysis/3PoR4LhD7Y74bPpk8lZ6f7,207360,4,1
0.56,0.489,5,-12.246,1,0.0304,0.565,0.0,0.109,0.892,121.8,audio_features,1jEQc9kO0E8gLOmIDs0iaA,spotify:track:1jEQc9kO0E8gLOmIDs0iaA,https://api.spotify.com/v1/tracks/1jEQc9kO0E8gLOmIDs0iaA,https://api.spotify.com/v1/audio-analysis/1jEQc9kO0E8gLOmIDs0iaA,153347,3,6
0.748,0.641,4,-7.057,1,0.0506,0.453,0.0,0.189,0.806,100.018,audio_features,6qPVuRYI2JhRj2gZLNa4B7,spotify:track:6qPVuRYI2JhRj2gZLNa4B7,https://api.spotify.com/v1/tracks/6qPVuRYI2JhRj2gZLNa4B7,https://api.spotify.com/v1/audio-analysis/6qPVuRYI2JhRj2gZLNa4B7,230107,4,0
0.506,0.628,9,-5.205,1,0.0323,0.546,9.04e-06,0.205,0.122,132.339,audio_features,5xBgNzopylKVTJnrFcKang,spotify:track:5xBgNzopylKVTJnrFcKang,https://api.spotify.com/v1/tracks/5xBgNzopylKVTJnrFcKang,https://api.spotify.com/v1/audio-analysis/5xBgNzopylKVTJnrFcKang,252467,4,2
0.679,0.641,0,-7.759,1,0.0286,0.469,0.0,0.158,0.683,111.05,audio_features,5eeA22oxsJT6zizhtiZm9x,spotify:track:5eeA22oxsJT6zizhtiZm9x,https://api.spotify.com/v1/tracks/5eeA22oxsJT6zizhtiZm9x,https://api.spotify.com/v1/audio-analysis/5eeA22oxsJT6zizhtiZm9x,210933,4,0
0.307,0.571,9,-7.414,1,0.0563,0.284,0.000337,0.361,0.493,199.809,audio_features,2UL3BhQEgvPi3pWJYm9dve,spotify:track:2UL3BhQEgvPi3pWJYm9dve,https://api.spotify.com/v1/tracks/2UL3BhQEgvPi3pWJYm9dve,https://api.spotify.com/v1/audio-analysis/2UL3BhQEgvPi3pWJYm9dve,180893,4,2
0.488,0.469,1,-8.838,1,0.0305,0.674,0.00252,0.158,0.155,145.34,audio_features,0xTEWSEOn5IZEtQj6J6Wq8,spotify:track:0xTEWSEOn5IZEtQj6J6Wq8,https://api.spotify.com/v1/tracks/0xTEWSEOn5IZEtQj6J6Wq8,https://api.spotify.com/v1/audio-analysis/0xTEWSEOn5IZEtQj6J6Wq8,248720,4,1
0.648,0.318,11,-15.517,1,0.0378,0.668,0.000159,0.362,0.7,100.36,audio_features,2niNuSxsgguUgH05nGZrvz,spotify:track:2niNuSxsgguUgH05nGZrvz,https://api.spotify.com/v1/tracks/2niNuSxsgguUgH05nGZrvz,https://api.spotify.com/v1/audio-analysis/2niNuSxsgguUgH05nGZrvz,177240,4,1
0.661,0.656,2,-6.064,1,0.0778,0.116,6.38e-06,0.0681,0.801,81.949,audio_features,4iHcLHRXxMUnkKhw6JuxEQ,spotify:track:4iHcLHRXxMUnkKhw6JuxEQ,https://api.spotify.com/v1/tracks/4iHcLHRXxMUnkKhw6JuxEQ,https://api.spotify.com/v1/audio-analysis/4iHcLHRXxMUnkKhw6JuxEQ,200213,4,0
0.423,0.381,11,-9.782,0,0.0366,0.544,0.0,0.142,0.142,79.231,audio_features,3IxzZi359EegU7F27msD34,spotify:track:3IxzZi359EegU7F27msD34,https://api.spotify.com/v1/tracks/3IxzZi359EegU7F27msD34,https://api.spotify.com/v1/audio-analysis/3IxzZi359EegU7F27msD34,243453,4,1
0.438,0.71,9,-7.607,0,0.0345,0.342,0.0,0.0881,0.275,82.743,audio_features,6av3uLAacGG7c9fjshWmuH,spotify:track:6av3uLAacGG7c9fjshWmuH,https://api.spotify.com/v1/tracks/6av3uLAacGG7c9fjshWmuH,https://api.spotify.com/v1/audio-analysis/6av3uLAacGG7c9fjshWmuH,234293,4,1
0.398,0.59,4,-5.409,0,0.0377,0.12,0.0,0.0642,0.186,167.71,audio_features,0gGVITim8gdAAnycAbJlu6,spotify:track:0gGVITim8gdAAnycAbJlu6,https://api.spotify.com/v1/tracks/0gGVITim8gdAAnycAbJlu6,https://api.spotify.com/v1/audio-analysis/0gGVITim8gdAAnycAbJlu6,262000,4,2
0.497,0.552,5,-6.581,1,0.0272,0.514,1.15e-05,0.113,0.369,81.461,audio_features,7ar0x3rmUNKo1rAkxTy8S5,spotify:track:7ar0x3rmUNKo1rAkxTy8S5,https://api.spotify.com/v1/tracks/7ar0x3rmUNKo1rAkxTy8S5,https://api.spotify.com/v1/audio-analysis/7ar0x3rmUNKo1rAkxTy8S5,214107,4,1
0.685,0.721,11,-5.592,0,0.0902,0.268,0.0,0.0901,0.678,115.048,audio_features,63Wd0wkcIJybXmbBLWb4Qz,spotify:track:63Wd0wkcIJybXmbBLWb4Qz,https://api.spotify.com/v1/tracks/63Wd0wkcIJybXmbBLWb4Qz,https://api.spotify.com/v1/audio-analysis/63Wd0wkcIJybXmbBLWb4Qz,209387,4,5
0.712,0.741,9,-10.245,1,0.0289,0.0782,2.97e-05,0.141,0.891,127.104,audio_features,1LUIgyVglAOLb3AtA9ZgYb,spotify:track:1LUIgyVglAOLb3AtA9ZgYb,https://api.spotify.com/v1/tracks/1LUIgyVglAOLb3AtA9ZgYb,https://api.spotify.com/v1/audio-analysis/1LUIgyVglAOLb3AtA9ZgYb,237867,4,0
0.448,0.639,2,-4.176,1,0.0323,0.45,0.0,0.294,0.341,132.938,audio_features,48ImD2R68jP5VUfZLkGG4D,spotify:track:48ImD2R68jP5VUfZLkGG4D,https://api.spotify.com/v1/tracks/48ImD2R68jP5VUfZLkGG4D,https://api.spotify.com/v1/audio-analysis/48ImD2R68jP5VUfZLkGG4D,232547,4,2
0.227,0.253,9,-12.33,1,0.0332,0.871,3.37e-05,0.273,0.371,180.121,audio_features,2u6lQq5ooshCUhoaHXPHFZ,spotify:track:2u6lQq5ooshCUhoaHXPHFZ,https://api.spotify.com/v1/tracks/2u6lQq5ooshCUhoaHXPHFZ,https://api.spotify.com/v1/audio-analysis/2u6lQq5ooshCUhoaHXPHFZ,283373,4,1
0.372,0.691,0,-3.701,1,0.0339,0.57,0.000991,0.121,0.262,74.422,audio_features,3sLui51BvnESymSTAOck7w,spotify:track:3sLui51BvnESymSTAOck7w,https://api.spotify.com/v1/tracks/3sLui51BvnESymSTAOck7w,https://api.spotify.com/v1/audio-analysis/3sLui51BvnESymSTAOck7w,269507,4,2
0.396,0.362,6,-11.609,0,0.0481,0.806,0.0633,0.249,0.231,130.799,audio_features,17oji5hYaIqOFWFnPPWCeJ,spotify:track:17oji5hYaIqOFWFnPPWCeJ,https://api.spotify.com/v1/tracks/17oji5hYaIqOFWFnPPWCeJ,https://api.spotify.com/v1/audio-analysis/17oji5hYaIqOFWFnPPWCeJ,245560,4,1
0.269,0.524,2,-7.522,1,0.0293,0.481,0.00116,0.109,0.595,164.732,audio_features,3pHGQHC1G7NcaH9fZsGYFI,spotify:track:3pHGQHC1G7NcaH9fZsGYFI,https://api.spotify.com/v1/tracks/3pHGQHC1G7NcaH9fZsGYFI,https://api.spotify.com/v1/audio-analysis/3pHGQHC1G7NcaH9fZsGYFI,200800,4,2
0.417,0.52,7,-7.247,1,0.0358,0.81,2.52e-06,0.219,0.194,82.078,audio_features,5I4PnFeEfvAH3U1PwCNSdO,spotify:track:5I4PnFeEfvAH3U1PwCNSdO,https://api.spotify.com/v1/tracks/5I4PnFeEfvAH3U1PwCNSdO,https://api.spotify.com/v1/audio-analysis/5I4PnFeEfvAH3U1PwCNSdO,229267,4,1
0.735,0.694,0,-12.228,0,0.161,0.543,0.0,0.108,0.566,141.722,audio_features,5BMVT0gOU9CqzOiJVGzg6Y,spotify:track:5BMVT0gOU9CqzOiJVGzg6Y,https://api.spotify.com/v1/tracks/5BMVT0gOU9CqzOiJVGzg6Y,https://api.spotify.com/v1/audio-analysis/5BMVT0gOU9CqzOiJVGzg6Y,241400,4,1
0.358,0.643,2,-7.105,1,0.037,0.414,4.24e-05,0.0965,0.506,163.776,audio_features,1FJSXlDrgr9AS37w67CPHP,spotify:track:1FJSXlDrgr9AS37w67CPHP,https://api.spotify.com/v1/tracks/1FJSXlDrgr9AS37w67CPHP,https://api.spotify.com/v1/audio-analysis/1FJSXlDrgr9AS37w67CPHP,219400,4,2
0.431,0.561,8,-5.007,0,0.0322,0.0312,0.0,0.289,0.909,78.958,audio_features,3aT5xFMIJNyOdBsjHWOYED,spotify:track:3aT5xFMIJNyOdBsjHWOYED,https://api.spotify.com/v1/tracks/3aT5xFMIJNyOdBsjHWOYED,https://api.spotify.com/v1/audio-analysis/3aT5xFMIJNyOdBsjHWOYED,181453,4,5
0.63,0.794,0,-3.57,1,0.0278,0.0106,0.0,0.297,0.696,135.973,audio_features,2r0PQHvw6R0DqcHEN00AB8,spotify:track:2r0PQHvw6R0DqcHEN00AB8,https://api.spotify.com/v1/tracks/2r0PQHvw6R0DqcHEN00AB8,https://api.spotify.com/v1/audio-analysis/2r0PQHvw6R0DqcHEN00AB8,199293,4,0
0.376,0.631,1,-7.946,1,0.0666,0.106,0.0,0.0999,0.54,91.006,audio_features,1wFXXyJqIBVjNvKxk05Ugi,spotify:track:1wFXXyJqIBVjNvKxk05Ugi,https://api.spotify.com/v1/tracks/1wFXXyJqIBVjNvKxk05Ugi,https://api.spotify.com/v1/audio-analysis/1wFXXyJqIBVjNvKxk05Ugi,254173,4,2
0.503,0.478,0,-8.043,1,0.0318,0.253,0.0,0.0856,0.287,139.945,audio_features,7CY2f6s9b5CcvFYhMGcqdw,spotify:track:7CY2f6s9b5CcvFYhMGcqdw,https://api.spotify.com/v1/tracks/7CY2f6s9b5CcvFYhMGcqdw,https://api.spotify.com/v1/audio-analysis/7CY2f6s9b5CcvFYhMGcqdw,270333,4,2
0.736,0.907,8,-3.795,0,0.164,0.257,0.0,0.163,0.924,96.038,audio_features,2ULlaTRMiKQ6xmM6zVdctl,spotify:track:2ULlaTRMiKQ6xmM6zVdctl,https://api.spotify.com/v1/tracks/2ULlaTRMiKQ6xmM6zVdctl,https://api.spotify.com/v1/audio-analysis/2ULlaTRMiKQ6xmM6zVdctl,244973,4,5
0.373,0.447,10,-6.38,1,0.0303,0.54,0.0,0.301,0.55,122.381,audio_features,2ybospMFQiiopuI9P8WjfH,spotify:track:2ybospMFQiiopuI9P8WjfH,https://api.spotify.com/v1/tracks/2ybospMFQiiopuI9P8WjfH,https://api.spotify.com/v1/audio-analysis/2ybospMFQiiopuI9P8WjfH,160693,4,1
0.592,0.404,10,-13.198,0,0.0541,0.448,0.0,0.194,0.768,91.791,audio_features,2RlvjfNeQ1rElz1E2XxgMq,spotify:track:2RlvjfNeQ1rElz1E2XxgMq,https://api.spotify.com/v1/tracks/2RlvjfNeQ1rElz1E2XxgMq,https://api.spotify.com/v1/audio-analysis/2RlvjfNeQ1rElz1E2XxgMq,182187,4,1
0.526,0.69,2,-5.303,1,0.0447,0.0215,0.0,0.124,0.652,145.05,audio_features,56gYP18cGFmeBGZ0kdrfnc,spotify:track:56gYP18cGFmeBGZ0kdrfnc,https://api.spotify.com/v1/tracks/56gYP18cGFmeBGZ0kdrfnc,https://api.spotify.com/v1/audio-analysis/56gYP18cGFmeBGZ0kdrfnc,230067,4,2
0.815,0.84,5,-6.754,0,0.0307,0.226,0.00234,0.0295,0.964,117.003,audio_features,3WqAQcdxzj0jQpj25FHC3H,spotify:track:3WqAQcdxzj0jQpj25FHC3H,https://api.spotify.com/v1/tracks/3WqAQcdxzj0jQpj25FHC3H,https://api.spotify.com/v1/audio-analysis/3WqAQcdxzj0jQpj25FHC3H,214467,4,5
0.555,0.228,0,-8.583,1,0.126,0.951,1.62e-06,0.135,0.189,77.114,audio_features,1irovj4coXZ6llpzDxRh4e,spotify:track:1irovj4coXZ6llpzDxRh4e,https://api.spotify.com/v1/tracks/1irovj4coXZ6llpzDxRh4e,https://api.spotify.com/v1/audio-analysis/1irovj4coXZ6llpzDxRh4e,256120,5,1
0.532,0.726,5,-2.783,0,0.0304,0.482,0.0,0.201,0.794,163.212,audio_features,6rZ6EcdHuAs2ahxxthATFF,spotify:track:6rZ6EcdHuAs2ahxxthATFF,https://api.spotify.com/v1/tracks/6rZ6EcdHuAs2ahxxthATFF,https://api.spotify.com/v1/audio-analysis/6rZ6EcdHuAs2ahxxthATFF,181387,4,5
0.641,0.982,2,-5.035,0,0.0529,0.225,2.11e-05,0.377,0.649,126.998,audio_features,2cTJRpjGLmWLNXHf90gxjE,spotify:track:2cTJRpjGLmWLNXHf90gxjE,https://api.spotify.com/v1/tracks/2cTJRpjGLmWLNXHf90gxjE,https://api.spotify.com/v1/audio-analysis/2cTJRpjGLmWLNXHf90gxjE,210840,4,5
0.796,0.54,3,-5.103,0,0.0703,0.0572,0.0,0.0929,0.72,94.038,audio_features,6h4hJW9lnYrLcw7cbjLmU4,spotify:track:6h4hJW9lnYrLcw7cbjLmU4,https://api.spotify.com/v1/tracks/6h4hJW9lnYrLcw7cbjLmU4,https://api.spotify.com/v1/audio-analysis/6h4hJW9lnYrLcw7cbjLmU4,237280,4,5
0.334,0.71,9,-4.461,1,0.0315,0.176,0.0,0.104,0.378,69.373,audio_features,1gnEIAVfAPB4kqAvHv41n7,spotify:track:1gnEIAVfAPB4kqAvHv41n7,https://api.spotify.com/v1/tracks/1gnEIAVfAPB4kqAvHv41n7,https://api.spotify.com/v1/audio-analysis/1gnEIAVfAPB4kqAvHv41n7,248492,4,2
0.715,0.598,0,-9.788,1,0.0346,0.497,0.0,0.0389,0.873,164.949,audio_features,5ly5l7EiqqmtVsdzsySIz2,spotify:track:5ly5l7EiqqmtVsdzsySIz2,https://api.spotify.com/v1/tracks/5ly5l7EiqqmtVsdzsySIz2,https://api.spotify.com/v1/audio-analysis/5ly5l7EiqqmtVsdzsySIz2,291693,4,0
0.545,0.89,2,-3.129,1,0.0868,0.546,0.0,0.139,0.891,177.087,audio_features,6gP2ecGSf52TexVx9TXFYg,spotify:track:6gP2ecGSf52TexVx9TXFYg,https://api.spotify.com/v1/tracks/6gP2ecGSf52TexVx9TXFYg,https://api.spotify.com/v1/audio-analysis/6gP2ecGSf52TexVx9TXFYg,286133,4,2
0.335,0.428,10,-5.81,1,0.0387,0.547,0.0,0.158,0.322,170.712,audio_features,4jcCh4sq5crnjj68GUOEda,spotify:track:4jcCh4sq5crnjj68GUOEda,https://api.spotify.com/v1/tracks/4jcCh4sq5crnjj68GUOEda,https://api.spotify.com/v1/audio-analysis/4jcCh4sq5crnjj68GUOEda,202973,4,2
0.595,0.527,1,-7.339,1,0.0292,0.747,1.2e-06,0.967,0.254,119.989,audio_features,3ftLnM3Qcy4ehTeLKH9e5c,spotify:track:3ftLnM3Qcy4ehTeLKH9e5c,https://api.spotify.com/v1/tracks/3ftLnM3Qcy4ehTeLKH9e5c,https://api.spotify.com/v1/audio-analysis/3ftLnM3Qcy4ehTeLKH9e5c,315884,4,7
0.777,0.721,9,-6.498,1,0.0339,0.271,0.000179,0.0729,0.867,127.003,audio_features,0n2IudFRHDBfn64pNFGShg,spotify:track:0n2IudFRHDBfn64pNFGShg,https://api.spotify.com/v1/tracks/0n2IudFRHDBfn64pNFGShg,https://api.spotify.com/v1/audio-analysis/0n2IudFRHDBfn64pNFGShg,294973,4,0
0.364,0.599,11,-3.46,1,0.0306,0.177,0.0,0.163,0.318,140.909,audio_features,4NY4dAz3pDY8KwyoFhXA3n,spotify:track:4NY4dAz3pDY8KwyoFhXA3n,https://api.spotify.com/v1/tracks/4NY4dAz3pDY8KwyoFhXA3n,https://api.spotify.com/v1/audio-analysis/4NY4dAz3pDY8KwyoFhXA3n,241667,4,2
0.715,0.884,2,-5.236,0,0.0372,0.0271,0.0,0.11,0.798,130.026,audio_features,0F2cS5VDyZAp5EzfYdMNOt,spotify:track:0F2cS5VDyZAp5EzfYdMNOt,https://api.spotify.com/v1/tracks/0F2cS5VDyZAp5EzfYdMNOt,https://api.spotify.com/v1/audio-analysis/0F2cS5VDyZAp5EzfYdMNOt,244440,4,5
0.649,0.942,6,-2.947,0,0.0303,0.0133,8.38e-05,0.124,0.796,122.272,audio_features,2DEQZTIRhAOeENsgqbmNWS,spotify:track:2DEQZTIRhAOeENsgqbmNWS,https://api.spotify.com/v1/tracks/2DEQZTIRhAOeENsgqbmNWS,https://api.spotify.com/v1/audio-analysis/2DEQZTIRhAOeENsgqbmNWS,295573,4,5
0.581,0.739,1,-7.152,1,0.0274,0.0328,1.1e-06,0.263,0.227,114.964,audio_features,24iZlOWDU2yYr2w1Y5bdE1,spotify:track:24iZlOWDU2yYr2w1Y5bdE1,https://api.spotify.com/v1/tracks/24iZlOWDU2yYr2w1Y5bdE1,https://api.spotify.com/v1/audio-analysis/24iZlOWDU2yYr2w1Y5bdE1,238501,4,2
0.632,0.556,8,-10.257,1,0.0274,0.328,0.000755,0.0999,0.382,108.846,audio_features,0JsCnQ0xGg6zE7WZkBD9hA,spotify:track:0JsCnQ0xGg6zE7WZkBD9hA,https://api.spotify.com/v1/tracks/0JsCnQ0xGg6zE7WZkBD9hA,https://api.spotify.com/v1/audio-analysis/0JsCnQ0xGg6zE7WZkBD9hA,273293,4,1
0.691,0.525,7,-11.183,1,0.0367,0.641,0.0,0.0424,0.672,81.089,audio_features,6IUoqFptVXfEO22DvxECDF,spotify:track:6IUoqFptVXfEO22DvxECDF,https://api.spotify.com/v1/tracks/6IUoqFptVXfEO22DvxECDF,https://api.spotify.com/v1/audio-analysis/6IUoqFptVXfEO22DvxECDF,235933,4,1
0.621,0.781,7,-6.882,1,0.0342,0.513,0.0,0.11,0.567,102.047,audio_features,5oZ9ZLNyMla8TgH50B0exo,spotify:track:5oZ9ZLNyMla8TgH50B0exo,https://api.spotify.com/v1/tracks/5oZ9ZLNyMla8TgH50B0exo,https://api.spotify.com/v1/audio-analysis/5oZ9ZLNyMla8TgH50B0exo,280307,4,0
0.507,0.389,2,-8.648,1,0.0354,0.382,0.0,0.0501,0.409,73.928,audio_features,6vpueavORofMzFstjukJln,spotify:track:6vpueavORofMzFstjukJln,https://api.spotify.com/v1/tracks/6vpueavORofMzFstjukJln,https://api.spotify.com/v1/audio-analysis/6vpueavORofMzFstjukJln,202493,4,1
0.321,0.606,9,-4.047,0,0.029,0.323,2.7e-06,0.239,0.357,101.333,audio_features,5fqTzpRmb1hzL0J5SD5H4b,spotify:track:5fqTzpRmb1hzL0J5SD5H4b,https://api.spotify.com/v1/tracks/5fqTzpRmb1hzL0J5SD5H4b,https://api.spotify.com/v1/audio-analysis/5fqTzpRmb1hzL0J5SD5H4b,202720,3,6
0.857,0.244,7,-15.743,1,0.0437,0.753,0.028,0.112,0.77,116.369,audio_features,23rKGi83vcNADzGu3mg17G,spotify:track:23rKGi83vcNADzGu3mg17G,https://api.spotify.com/v1/tracks/23rKGi83vcNADzGu3mg17G,https://api.spotify.com/v1/audio-analysis/23rKGi83vcNADzGu3mg17G,215373,4,1
0.577,0.329,2,-11.22,1,0.0281,0.267,3.31e-06,0.0751,0.143,142.736,audio_features,3ILRTOdNVeqcTneEmM7gnp,spotify:track:3ILRTOdNVeqcTneEmM7gnp,https://api.spotify.com/v1/tracks/3ILRTOdNVeqcTneEmM7gnp,https://api.spotify.com/v1/audio-analysis/3ILRTOdNVeqcTneEmM7gnp,324667,4,1
0.634,0.768,7,-4.746,1,0.0314,0.182,0.0,0.318,0.57,123.999,audio_features,1CugACwMatQ0ZwAIe7VaRA,spotify:track:1CugACwMatQ0ZwAIe7VaRA,https://api.spotify.com/v1/tracks/1CugACwMatQ0ZwAIe7VaRA,https://api.spotify.com/v1/audio-analysis/1CugACwMatQ0ZwAIe7VaRA,238507,4,0
0.603,0.863,5,-5.156,1,0.0541,0.272,0.0,0.241,0.435,140.022,audio_features,1RWbYXS2GkOsQgHouTvDTS,spotify:track:1RWbYXS2GkOsQgHouTvDTS,https://api.spotify.com/v1/tracks/1RWbYXS2GkOsQgHouTvDTS,https://api.spotify.com/v1/audio-analysis/1RWbYXS2GkOsQgHouTvDTS,236107,4,2
0.266,0.472,2,-3.359,1,0.0324,0.83,0.0,0.112,0.353,181.083,audio_features,5suSqWwJFLQhc5QtPC8wKt,spotify:track:5suSqWwJFLQhc5QtPC8wKt,https://api.spotify.com/v1/tracks/5suSqWwJFLQhc5QtPC8wKt,https://api.spotify.com/v1/audio-analysis/5suSqWwJFLQhc5QtPC8wKt,229853,3,6
0.557,0.764,8,-5.273,1,0.0319,0.0635,0.0,0.0819,0.229,131.857,audio_features,0iuME0k2pLRhGsHkrRQXwG,spotify:track:0iuME0k2pLRhGsHkrRQXwG,https://api.spotify.com/v1/tracks/0iuME0k2pLRhGsHkrRQXwG,https://api.spotify.com/v1/audio-analysis/0iuME0k2pLRhGsHkrRQXwG,235000,4,2
0.38,0.596,8,-5.977,1,0.0335,0.558,0.0,0.123,0.206,179.768,audio_features,74drrUuTjx2SgnUBhg2Edx,spotify:track:74drrUuTjx2SgnUBhg2Edx,https://api.spotify.com/v1/tracks/74drrUuTjx2SgnUBhg2Edx,https://api.spotify.com/v1/audio-analysis/74drrUuTjx2SgnUBhg2Edx,283920,3,6
0.719,0.794,7,-5.507,1,0.0296,0.0743,0.0,0.112,0.672,112.995,audio_features,4SNSsWdj9GG7FQqgl6Adif,spotify:track:4SNSsWdj9GG7FQqgl6Adif,https://api.spotify.com/v1/tracks/4SNSsWdj9GG7FQqgl6Adif,https://api.spotify.com/v1/audio-analysis/4SNSsWdj9GG7FQqgl6Adif,216373,4,0
0.438,0.675,0,-5.588,0,0.0384,0.579,0.0,0.17,0.156,134.043,audio_features,4lSf1f0NbguMj6djBHLVa8,spotify:track:4lSf1f0NbguMj6djBHLVa8,https://api.spotify.com/v1/tracks/4lSf1f0NbguMj6djBHLVa8,https://api.spotify.com/v1/audio-analysis/4lSf1f0NbguMj6djBHLVa8,256533,4,2
0.538,0.43,2,-7.921,0,0.0354,0.669,0.0,0.152,0.379,94.503,audio_features,48kQ9dT6e0yexYR791ar4I,spotify:track:48kQ9dT6e0yexYR791ar4I,https://api.spotify.com/v1/tracks/48kQ9dT6e0yexYR791ar4I,https://api.spotify.com/v1/audio-analysis/48kQ9dT6e0yexYR791ar4I,176197,4,1
0.437,0.522,0,-7.048,1,0.031,0.268,0.0,0.126,0.72,169.366,audio_features,21Ullb4TU8qMsQd0Iselng,spotify:track:21Ullb4TU8qMsQd0Iselng,https://api.spotify.com/v1/tracks/21Ullb4TU8qMsQd0Iselng,https://api.spotify.com/v1/audio-analysis/21Ullb4TU8qMsQd0Iselng,200387,3,6
0.527,0.898,0,-3.624,0,0.0367,0.027,0.0,0.0686,0.462,162.058,audio_features,1TKg3TNK8AN6WSoETpnNnI,spotify:track:1TKg3TNK8AN6WSoETpnNnI,https://api.spotify.com/v1/tracks/1TKg3TNK8AN6WSoETpnNnI,https://api.spotify.com/v1/audio-analysis/1TKg3TNK8AN6WSoETpnNnI,317627,4,2
0.77,0.717,11,-6.356,1,0.0395,0.286,1.2e-06,0.307,0.884,94.932,audio_features,5x1X1X4JueCl03ZBRgixHS,spotify:track:5x1X1X4JueCl03ZBRgixHS,https://api.spotify.com/v1/tracks/5x1X1X4JueCl03ZBRgixHS,https://api.spotify.com/v1/audio-analysis/5x1X1X4JueCl03ZBRgixHS,207160,4,0
0.72,0.827,2,-6.7,1,0.0671,0.00826,0.000189,0.0588,0.8,115.983,audio_features,3FLro9yOpSuXcruex0YSRE,spotify:track:3FLro9yOpSuXcruex0YSRE,https://api.spotify.com/v1/tracks/3FLro9yOpSuXcruex0YSRE,https://api.spotify.com/v1/audio-analysis/3FLro9yOpSuXcruex0YSRE,227547,4,0
0.544,0.66,8,-5.399,1,0.03,0.299,0.0,0.0879,0.493,157.907,audio_features,63R2fIukC8gVWYjakVHO8m,spotify:track:63R2fIukC8gVWYjakVHO8m,https://api.spotify.com/v1/tracks/63R2fIukC8gVWYjakVHO8m,https://api.spotify.com/v1/audio-analysis/63R2fIukC8gVWYjakVHO8m,244053,4,2
0.612,0.673,4,-4.392,0,0.0343,0.245,0.0,0.129,0.723,139.963,audio_features,2y3C3tWoNictZWuOuUtDuO,spotify:track:2y3C3tWoNictZWuOuUtDuO,https://api.spotify.com/v1/tracks/2y3C3tWoNictZWuOuUtDuO,https://api.spotify.com/v1/audio-analysis/2y3C3tWoNictZWuOuUtDuO,175920,3,6
0.664,0.963,2,-8.325,1,0.0559,0.305,0.00905,0.32,0.784,122.049,audio_features,2Qii2nLA2oUaZM8B8Adu8c,spotify:track:2Qii2nLA2oUaZM8B8Adu8c,https://api.spotify.com/v1/tracks/2Qii2nLA2oUaZM8B8Adu8c,https://api.spotify.com/v1/audio-analysis/2Qii2nLA2oUaZM8B8Adu8c,282213,4,0
